event_types,u,i,ts
0,3,14,46098252
0,18,19,46099260
0,0,17,46099656
0,4,11,46101312
0,3,19,46102392
0,11,15,46102716
0,13,15,46103760
0,10,13,46104048
0,3,14,46104912
0,3,8,46105164
0,0,12,46105740
0,1,4,46108188
0,2,4,46109592
0,8,13,46112472
0,4,14,46112688
0,12,15,46114704
0,6,11,46115676
0,3,5,46116036
0,0,9,46117620
0,5,13,46118268
0,1,10,46118376
0,7,16,46120464
0,0,9,46121004
0,2,3,46121004
0,0,14,46123092
0,2,4,46123416
0,9,15,46124892
0,10,16,46127916
0,3,10,46128600
0,6,8,46130760
0,8,11,46131192
0,4,5,46133748
0,3,15,46134396
0,0,9,46137060
0,13,15,46137672
0,4,13,46138176
0,3,11,46138248
0,6,12,46138284
0,12,14,46139508
0,2,12,46139724
0,6,9,46139724
0,8,17,46140012
0,7,9,46140912
0,12,13,46141380
0,0,3,46141632
0,15,19,46142028
0,3,10,46142604
0,7,14,46143648
0,5,18,46143792
0,9,17,46144332
0,8,19,46144728
0,6,15,46145232
0,10,11,46145772
0,0,5,46146456
0,15,18,46146672
0,8,14,46146960
0,3,4,46148940
0,15,19,46149012
0,0,11,46149336
0,1,12,46152432
0,4,7,46153116
0,18,19,46153548
0,11,19,46155672
0,10,12,46159956
0,1,19,46160748
0,4,12,46163952
0,3,17,46166544
0,1,15,46169208
0,0,16,46191672
0,8,17,46193220
0,12,17,46194768
0,14,19,46195200
0,6,14,46199592
0,1,7,46201860
0,4,15,46313568
0,1,15,46314684
0,11,19,46318968
0,12,19,46319544
0,5,10,46354464
0,8,13,46358532
0,3,7,46407564
0,7,13,46410588
0,4,11,46456776
0,4,7,46488312
0,8,18,46489392
0,9,11,46491516
0,8,19,46491804
0,5,11,46492524
0,14,15,46495008
0,1,4,46495656
0,7,13,46496700
0,10,13,46496988
0,5,15,46497096
0,5,14,46497456
0,1,17,46498968
0,3,6,46499184
0,0,11,46500732
0,6,11,46501488
0,7,17,46502496
0,4,5,46503216
0,4,15,46503288
0,2,14,46514088
0,2,4,46519992
0,1,6,46532592
0,5,9,46535652
0,15,17,46537272
0,0,17,46543464
0,11,19,46543644
0,8,14,46544220
0,6,14,46546200
0,12,15,46547784
0,11,13,46548648
0,15,18,46550592
0,1,19,46550880
0,0,18,46551384
0,6,16,46551708
0,7,8,46551960
0,10,17,46551996
0,1,4,46552140
0,13,17,46552536
0,4,14,46552608
0,15,17,46555380
0,5,15,46555740
0,9,13,46556388
0,11,13,46556640
0,8,19,46556928
0,9,16,46557000
0,7,12,46558188
0,7,15,46559664
0,11,18,46560528
0,5,13,46560564
0,7,15,46560816
0,4,11,46560852
0,17,18,46561896
0,8,18,46562508
0,14,19,46563696
0,17,19,46565064
0,13,19,46566720
0,3,18,46567044
0,2,13,46569420
0,0,4,46570068
0,16,18,46571184
0,7,12,46571400
0,0,5,46572084
0,15,16,46577844
0,13,16,46578924
0,2,14,46586196
0,6,17,46592028
0,2,3,46595232
0,10,11,46595916
0,2,4,46597608
0,1,14,46598328
0,1,14,46598688
0,10,15,46599552
0,14,17,46599948
0,0,8,46600416
0,0,13,46600488
0,12,19,46600596
0,3,4,46604772
0,2,6,46604880
0,6,17,46604988
0,1,13,46606140
0,11,18,46606176
0,3,15,46607148
0,8,17,46608048
0,2,19,46608300
0,1,9,46611540
0,3,4,46612404
0,4,8,46612944
0,1,2,46614600
0,8,13,46616220
0,17,18,46616904
0,7,12,46616904
0,2,11,46616976
0,2,16,46617192
0,11,12,46617372
0,2,9,46618056
0,8,14,46618920
0,8,11,46619604
0,6,18,46619856
0,0,19,46620576
0,6,7,46620684
0,1,5,46621692
0,6,9,46621908
0,4,9,46622664
0,10,17,46622988
0,6,16,46623060
0,1,13,46624140
0,3,12,46624140
0,14,19,46625760
0,0,10,46625832
0,0,8,46626264
0,6,13,46626480
0,4,18,46626516
0,9,17,46626696
0,4,5,46626732
0,9,16,46627056
0,8,19,46627812
0,14,17,46627848
0,0,17,46628316
0,5,19,46628784
0,2,12,46629432
0,5,6,46630368
0,4,17,46631016
0,2,9,46632888
0,11,12,46632924
0,2,16,46633140
0,11,14,46633464
0,10,19,46633788
0,13,19,46633824
0,5,13,46634544
0,1,7,46635372
0,13,16,46635552
0,7,13,46636092
0,11,19,46636524
0,4,19,46636884
0,2,8,46637064
0,1,6,46637388
0,13,19,46638936
0,12,15,46639116
0,15,16,46639440
0,0,16,46640808
0,10,12,46641060
0,16,17,46641672
0,7,16,46642572
0,0,2,46642608
0,8,17,46642716
0,4,13,46646460
0,1,15,46648440
0,4,12,46648728
0,6,15,46648764
0,9,18,46648872
0,13,19,46649880
0,11,17,46649988
0,15,16,46650420
0,7,16,46650456
0,7,19,46650456
0,5,14,46650708
0,6,16,46652076
0,10,12,46653300
0,2,16,46653696
0,10,17,46654884
0,5,13,46654956
0,11,12,46655568
0,2,18,46661760
0,0,3,46663020
0,6,9,46663272
0,17,18,46669608
0,2,19,46672632
0,0,11,46675656
0,3,15,46736964
0,10,14,46745748
0,7,14,46745892
0,16,18,46746432
0,5,7,46748844
0,3,6,46751976
0,3,7,46754712
0,1,13,46756440
0,0,15,46759140
0,8,17,46760796
0,8,17,46761768
0,7,12,46762776
0,2,9,46781532
0,10,17,46785816
0,3,6,46787076
0,13,17,46787400
0,4,19,46788624
0,8,15,46791540
0,6,9,46793088
0,4,12,46793448
0,3,17,46793988
0,3,9,46794204
0,1,13,46794600
0,5,11,46796796
0,0,1,46797120
0,9,10,46798308
0,7,8,46799172
0,3,18,46799784
0,7,14,46800612
0,7,12,46802952
0,2,7,46802988
0,7,12,46803312
0,3,6,46803384
0,6,13,46803528
0,12,17,46805004
0,1,4,46806624
0,16,17,46823112
0,0,12,46823148
0,1,17,46827612
0,4,13,46836324
0,13,17,46860948
0,11,13,46861488
0,0,3,46861848
0,3,9,46861884
0,4,9,46862676
0,2,11,46862676
0,2,12,46863036
0,6,15,46863432
0,6,12,46864872
0,0,9,46867284
0,15,18,46868184
0,1,17,46868472
0,17,19,46870920
0,11,13,46871244
0,3,5,46872540
0,3,5,46872864
0,16,19,46874376
0,2,8,46874412
0,2,19,46874736
0,7,15,46874808
0,15,16,46875348
0,0,12,46875420
0,5,9,46876068
0,0,6,46877004
0,1,2,46877184
0,5,10,46877220
0,2,15,46878480
0,14,16,46879524
0,9,12,46879668
0,7,18,46879992
0,1,5,46881072
0,7,17,46881612
0,7,8,46882620
0,10,14,46883088
0,7,18,46885284
0,5,8,46886076
0,12,15,46887084
0,5,10,46892268
0,10,17,46893060
0,12,13,46895508
0,12,19,46897272
0,7,10,46900008
0,5,19,46903572
0,12,17,46924452
0,8,19,46972800
0,3,18,46973556
0,7,18,46975212
0,1,4,46982016
0,13,15,46983240
0,6,8,46983744
0,3,8,46984788
0,8,11,46986300
0,3,18,46990080
0,1,12,46990296
0,0,12,46990584
0,12,15,46990980
0,8,10,46992132
0,8,11,46993968
0,1,10,46994976
0,5,9,46996452
0,12,19,46997028
0,0,9,46998252
0,3,7,46998756
0,1,5,47001096
0,4,7,47008152
0,7,8,47009268
0,0,5,47009376
0,0,8,47009700
0,6,17,47009772
0,15,18,47019060
0,4,14,47047968
0,8,13,47048076
0,8,19,47048688
0,0,1,47049624
0,9,18,47051460
0,13,16,47053116
0,1,15,47056140
0,0,15,47057976
0,4,7,47063628
0,6,14,47067120
0,6,11,47068056
0,0,5,47070720
0,4,11,47166876
0,2,18,47175408
0,0,12,47183328
0,0,11,47190780
0,4,17,47195820
0,10,18,47201076
0,6,8,47202840
0,6,14,47203020
0,4,9,47208024
0,6,17,47208060
0,2,17,47215764
0,16,18,47219364
0,12,15,47233620
0,1,8,47238840
0,4,11,47238912
0,2,16,47239704
0,14,18,47239812
0,1,7,47297988
0,8,14,47302272
0,4,14,47308104
0,1,13,47312388
0,8,12,47313864
0,0,19,47314260
0,13,19,47316168
0,4,15,47316600
0,4,17,47316780
0,0,12,47322468
0,3,9,47323080
0,8,15,47323944
0,2,5,47329812
0,0,13,47336832
0,7,17,47340072
0,2,12,47341548
0,0,10,47342232
0,6,14,47342916
0,15,18,47344284
0,4,11,47346120
0,6,19,47348820
0,9,11,47349108
0,12,18,47349540
0,13,16,47349612
0,13,18,47350692
0,15,18,47361816
0,2,9,47362104
0,7,9,47363508
0,10,16,47364840
0,14,17,47365560
0,6,12,47366460
0,7,10,47367036
0,2,9,47385324
0,8,12,47388636
0,1,4,47389320
0,3,12,47391156
0,1,8,47396448
0,8,10,47398392
0,6,17,47399040
0,8,19,47399220
0,3,18,47399760
0,4,10,47400372
0,8,18,47400660
0,1,3,47402424
0,7,14,47403252
0,10,13,47405340
0,10,17,47407320
0,9,15,47407860
0,6,10,47410128
0,1,3,47410164
0,3,10,47411352
0,7,18,47412972
0,4,17,47413152
0,8,12,47415708
0,0,5,47415780
0,5,10,47418480
0,7,9,47419632
0,15,18,47436048
0,10,15,47448792
0,0,1,47487420
0,11,13,47528100
0,0,10,47535660
0,0,11,47536164
0,3,15,47537568
0,1,16,47545200
0,1,3,47604420
0,7,10,47626740
0,3,6,47628144
0,0,7,47630448
0,2,11,47634660
0,3,7,47635560
0,4,19,47636640
0,5,8,47636856
0,7,8,47637108
0,0,2,47639376
0,11,16,47639664
0,8,13,47640168
0,6,9,47641212
0,10,17,47641392
0,14,15,47641644
0,11,12,47642724
0,6,11,47643012
0,9,14,47643120
0,0,1,47643300
0,7,12,47643732
0,5,18,47643840
0,9,19,47645136
0,6,14,47645424
0,12,13,47647728
0,1,6,47648772
0,6,7,47650140
0,9,14,47650932
0,10,13,47653416
0,3,10,47655252
0,9,12,47656440
0,4,19,47656584
0,6,15,47660580
0,5,11,47663640
0,8,15,47664648
0,2,5,47665260
0,14,15,47667348
0,0,9,47667888
0,7,10,47669112
0,7,19,47672964
0,12,16,47674224
0,3,10,47679084
0,3,12,47688084
0,12,14,47689524
0,7,17,47692188
0,3,10,47693664
0,5,19,47694168
0,10,16,47707884
0,1,19,47707884
0,1,2,47709252
0,11,14,47709684
0,2,7,47710044
0,11,12,47711340
0,9,19,47712780
0,14,18,47713248
0,14,15,47713572
0,2,19,47713752
0,10,15,47715372
0,3,4,47717604
0,1,5,47719296
0,6,9,47722104
0,1,4,47722716
0,4,6,47722716
0,4,14,47724300
0,13,17,47724804
0,0,19,47725956
0,2,10,47726856
0,6,14,47727000
0,8,18,47729016
0,3,11,47729556
0,0,11,47729844
0,8,17,47730564
0,11,16,47732292
0,7,17,47734776
0,8,16,47742660
0,5,12,47745468
0,3,17,47752272
0,7,8,47758464
0,12,19,47762604
0,1,12,47762748
0,1,2,47765988
0,16,18,47768796
0,8,10,47777832
0,15,19,47792520
0,3,4,47805732
0,6,13,47813220
0,0,8,47820024
0,5,8,47900268
0,10,13,47906964
0,6,8,47908224
0,6,14,47909304
0,4,8,47909412
0,0,14,47911176
0,2,9,47913408
0,4,17,47914200
0,7,12,47914344
0,2,15,47914452
0,2,13,47916468
0,7,18,47918304
0,9,12,47918952
0,10,11,47923164
0,8,14,47924244
0,4,18,47951712
0,5,10,47962836
0,4,12,47969244
0,6,14,47971224
0,16,17,47971332
0,4,12,47971764
0,4,9,47975328
0,12,13,48040236
0,0,7,48042792
0,4,19,48043908
0,13,15,48045672
0,4,14,48045996
0,9,16,48046248
0,1,19,48050028
0,9,15,48057624
0,8,14,48066192
0,1,6,48073464
0,4,8,48084192
0,3,15,48085524
0,1,18,48090816
0,0,7,48091176
0,0,13,48091212
0,0,14,48091608
0,1,6,48093768
0,14,19,48095172
0,14,15,48096720
0,6,18,48099492
0,8,19,48099492
0,10,11,48099960
0,5,14,48101508
0,2,7,48102336
0,14,15,48105432
0,7,8,48105648
0,13,15,48106044
0,1,4,48106548
0,11,18,48106980
0,0,2,48109608
0,6,18,48110148
0,3,11,48110508
0,15,19,48110724
0,4,18,48112128
0,0,18,48113424
0,6,18,48113532
0,3,11,48114324
0,5,9,48115008
0,8,19,48115116
0,4,16,48115296
0,0,8,48116556
0,6,11,48119328
0,4,17,48119724
0,9,19,48123720
0,5,6,48123864
0,5,13,48143376
0,12,19,48154320
0,1,5,48155004
0,6,13,48155256
0,14,16,48164040
0,0,1,48164184
0,7,13,48205404
0,1,18,48260232
0,13,19,48352356
0,17,19,48357504
0,0,6,48390084
0,1,9,48419964
0,7,10,48427524
0,10,15,48427992
0,7,12,48430296
0,1,16,48432384
0,4,19,48433788
0,7,19,48435624
0,1,13,48436092
0,1,4,48436488
0,3,10,48438180
0,0,5,48458124
0,4,12,48458268
0,8,13,48461724
0,7,18,48462984
0,9,10,48468600
0,15,17,48471048
0,2,3,48471156
0,6,14,48474684
0,1,14,48475872
0,1,8,48488184
0,7,19,48490740
0,3,4,48492576
0,11,19,48498156
0,11,16,48514608
0,1,6,48515004
0,6,19,48522816
0,6,15,48524904
0,4,12,48527352
0,9,13,48532392
0,6,15,48533688
0,4,15,48536460
0,11,19,48536532
0,0,8,48538296
0,3,4,48539052
0,15,16,48540132
0,9,12,48542904
0,6,7,48543084
0,1,5,48543552
0,1,5,48544488
0,8,9,48545028
0,6,15,48545100
0,7,9,48545244
0,9,18,48545496
0,2,6,48545676
0,5,14,48546000
0,2,17,48546324
0,5,16,48546864
0,5,14,48546972
0,7,11,48547620
0,4,9,48547728
0,5,6,48547800
0,3,9,48549312
0,11,16,48550032
0,4,17,48550356
0,11,15,48550500
0,17,19,48552300
0,2,7,48552876
0,1,4,48553200
0,3,10,48553452
0,11,16,48557664
0,3,16,48559140
0,1,15,48559572
0,4,10,48562056
0,1,3,48564504
0,8,18,48564756
0,3,17,48565944
0,11,15,48567708
0,6,16,48568356
0,12,14,48569760
0,2,10,48570012
0,1,2,48578436
0,7,17,48585636
0,4,10,48587760
0,0,16,48589740
0,11,12,48591144
0,12,14,48618468
0,8,18,48618720
0,2,15,48624732
0,10,17,48625524
0,4,9,48626460
0,4,7,48629412
0,1,8,48654216
0,7,13,48656880
0,10,17,48657096
0,10,11,48666312
0,5,11,48680784
0,5,11,48683520
0,0,5,48683844
0,10,19,48688092
0,13,16,48690036
0,7,17,48690684
0,10,19,48705840
0,14,18,48707532
0,4,6,48713328
0,12,19,48763296
0,1,7,48763476
0,0,13,48764016
0,0,19,48764700
0,3,18,48766644
0,15,18,48767220
0,3,18,48767796
0,0,4,48767868
0,10,15,48768264
0,5,9,48768552
0,4,19,48769452
0,13,19,48770136
0,5,12,48770316
0,3,17,48774168
0,5,7,48775680
0,12,13,48780324
0,15,16,48781404
0,7,11,48783960
0,14,15,48785868
0,0,13,48879108
0,11,16,48896388
0,17,18,48897972
0,14,15,48918600
0,5,19,48924828
0,0,6,48945888
0,12,13,48981528
0,0,8,48983004
0,0,6,48984516
0,17,18,49020948
0,0,1,49023288
0,11,14,49028652
0,4,12,49047948
0,8,15,49072824
0,0,1,49078728
0,9,13,49081356
0,7,16,49083480
0,0,11,49084416
0,5,14,49085928
0,2,10,49126104
0,2,3,49126104
0,0,10,49127184
0,4,11,49127544
0,14,19,49127976
0,12,19,49130352
0,1,12,49131504
0,14,19,49132188
0,5,9,49133052
0,6,17,49136580
0,5,16,49143132
0,3,12,49241628
0,4,9,49248936
0,8,17,49249332
0,0,4,49249584
0,2,5,49253616
0,9,12,49258980
0,12,18,49270500
0,2,6,49272264
0,0,4,49272444
0,12,14,49272768
0,7,18,49276872
0,2,9,49280472
0,2,5,49281732
0,5,11,49282776
0,8,15,49283136
0,10,11,49287276
0,13,19,49288068
0,0,2,49289220
0,11,14,49289580
0,0,3,49290624
0,12,17,49291380
0,9,19,49292100
0,3,17,49292352
0,11,19,49293936
0,0,4,49297464
0,13,15,49298472
0,7,12,49299012
0,2,3,49299552
0,1,17,49301496
0,4,18,49301856
0,3,16,49302108
0,1,13,49303764
0,0,10,49306752
0,12,16,49306752
0,8,10,49306968
0,5,7,49325796
0,11,18,49327776
0,0,10,49328928
0,3,13,49329684
0,2,16,49354020
0,1,12,49358124
0,10,13,49359816
0,0,15,49404636
0,4,18,49426596
0,4,5,49428648
0,12,13,49460112
0,0,18,49465404
0,3,18,49466160
0,2,19,49466412
0,2,12,49473864
0,10,15,49473936
0,10,12,49477212
0,15,19,49477212
0,10,11,49477968
0,1,17,49481964
0,17,19,49482720
0,17,18,49484340
0,12,18,49485276
0,7,13,49486320
0,14,19,49486680
0,4,15,49486788
0,4,12,49487364
0,18,19,49487364
0,2,10,49488048
0,18,19,49489164
0,12,19,49489740
0,2,8,49489848
0,3,6,49490172
0,2,10,49491360
0,1,11,49491540
0,7,10,49491828
0,11,17,49492584
0,11,14,49493916
0,6,10,49494276
0,7,11,49495644
0,13,15,49495860
0,9,16,49496040
0,4,16,49497156
0,13,19,49497840
0,6,17,49498560
0,5,8,49498920
0,1,16,49499136
0,2,12,49499712
0,1,3,49501404
0,6,17,49501872
0,8,14,49502196
0,2,10,49502592
0,5,13,49503420
0,3,5,49504104
0,6,17,49504140
0,2,12,49504500
0,7,9,49504824
0,5,17,49505580
0,2,17,49506408
0,0,11,49510080
0,2,18,49515552
0,5,12,49516416
0,3,14,49520556
0,11,14,49524912
0,2,10,49534236
0,2,14,49535856
0,14,19,49564116
0,8,10,49568112
0,4,5,49569264
0,1,15,49569336
0,15,18,49569444
0,7,14,49571352
0,0,15,49571496
0,16,17,49573620
0,7,12,49573728
0,3,17,49574196
0,1,14,49574232
0,1,13,49574844
0,1,7,49574988
0,18,19,49575096
0,12,15,49575888
0,3,9,49576068
0,3,4,49576140
0,17,18,49576968
0,5,19,49577436
0,8,14,49577652
0,8,16,49579020
0,10,19,49579272
0,11,12,49580100
0,11,19,49580100
0,11,16,49580892
0,15,17,49581216
0,9,11,49582332
0,9,13,49583376
0,0,15,49583916
0,10,15,49586184
0,8,15,49586580
0,1,5,49587084
0,12,15,49587624
0,1,17,49588992
0,5,16,49590360
0,5,9,49590936
0,0,12,49591224
0,4,18,49591512
0,15,19,49593888
0,5,18,49595508
0,13,15,49596588
0,7,17,49597092
0,0,5,49598136
0,10,19,49598352
0,1,5,49598460
0,0,5,49599144
0,6,9,49599432
0,3,12,49600620
0,0,5,49601376
0,6,8,49602240
0,6,12,49602888
0,0,10,49603680
0,7,8,49605588
0,10,13,49605696
0,14,15,49606200
0,10,11,49607352
0,13,14,49609260
0,0,18,49610880
0,2,6,49611384
0,2,13,49612032
0,8,15,49612248
0,15,19,49612392
0,17,18,49613004
0,1,17,49614984
0,4,10,49615236
0,4,18,49615668
0,2,8,49616604
0,0,13,49617252
0,4,6,49617540
0,2,4,49617648
0,6,12,49617756
0,7,12,49618872
0,17,18,49619232
0,4,14,49619340
0,8,10,49620024
0,1,17,49620348
0,6,8,49621176
0,17,18,49621644
0,5,11,49621752
0,15,16,49623300
0,1,11,49623588
0,7,13,49623696
0,12,16,49624380
0,2,12,49625424
0,8,12,49625676
0,3,13,49625676
0,9,11,49626864
0,14,17,49627368
0,9,10,49628304
0,1,11,49629852
0,1,5,49639464
0,2,13,49639500
0,9,15,49639680
0,10,18,49640580
0,12,13,49643676
0,12,16,49699476
0,9,15,49740948
0,14,19,49769856
0,0,5,49770036
0,3,6,49771944
0,0,9,49774284
0,7,10,49774680
0,1,17,49776444
0,5,8,49776480
0,0,16,49778424
0,7,9,49779468
0,10,13,49780080
0,2,18,49784436
0,1,13,49786164
0,2,4,49786740
0,9,10,49789584
0,0,5,49792212
0,7,8,49794156
0,6,14,49797864
0,5,18,49800600
0,5,12,49933080
0,2,7,49954860
0,0,13,49957056
0,6,7,49968180
0,2,15,49975992
0,7,10,49988232
0,3,4,50002200
0,14,15,50006412
0,3,14,50019660
0,0,14,50075820
0,6,17,50150664
0,1,19,50187816
0,7,13,50233068
0,14,19,50245272
0,1,8,50253516
0,5,15,50255784
0,13,16,50255820
0,4,7,50262876
0,15,17,50266044
0,11,14,50266836
0,5,13,50270220
0,2,14,50273280
0,7,19,50281992
0,0,3,50282676
0,0,14,50292072
0,6,8,50293188
0,1,3,50340420
0,4,7,50340960
0,9,19,50358348
0,6,11,50430636
0,2,7,50431824
0,11,15,50433012
0,0,18,50434956
0,6,8,50455368
0,3,4,50464476
0,8,14,50485212
0,8,15,50489100
0,3,12,50490036
0,5,18,50490792
0,13,19,50491584
0,0,12,50492556
0,7,19,50492664
0,3,12,50492736
0,7,14,50493924
0,4,12,50496048
0,6,19,50496984
0,11,16,50497740
0,4,10,50498280
0,6,14,50498928
0,0,3,50498964
0,6,12,50500008
0,5,19,50500116
0,6,18,50502672
0,16,19,50502708
0,11,15,50502960
0,8,11,50503752
0,5,13,50504580
0,5,11,50506380
0,0,11,50507244
0,2,17,50508216
0,0,1,50509044
0,0,13,50509116
0,13,19,50510268
0,13,17,50512104
0,2,6,50512320
0,13,18,50513724
0,8,13,50513760
0,2,8,50514588
0,6,17,50518188
0,9,19,50518188
0,6,17,50519664
0,6,19,50520024
0,2,14,50521104
0,11,18,50521356
0,7,14,50521536
0,1,13,50522688
0,5,7,50522904
0,11,19,50523048
0,4,18,50525892
0,13,18,50526396
0,8,10,50529636
0,7,18,50529960
0,4,9,50532012
0,14,16,50532552
0,0,5,50535720
0,3,11,50538384
0,3,10,50538456
0,0,18,50628888
0,7,17,50629716
0,1,2,50629788
0,1,11,50629968
0,10,15,50632704
0,0,10,50633676
0,14,19,50634468
0,2,3,50634576
0,3,18,50634720
0,9,10,50638356
0,3,18,50640228
0,5,10,50640732
0,10,14,50641344
0,0,9,50641416
0,7,19,50645052
0,4,8,50646384
0,0,13,50653548
0,5,19,50654916
0,9,14,50655384
0,4,6,50665248
0,8,9,50729616
0,0,15,50731884
0,4,11,50733144
0,9,19,50733180
0,4,7,50759568
0,15,19,50820084
0,3,8,50825232
0,4,10,50825376
0,8,12,50826636
0,5,10,50826960
0,18,19,50827320
0,6,19,50829372
0,3,4,50830380
0,6,9,50831964
0,4,7,50832504
0,3,15,50833440
0,2,10,50833620
0,3,12,50833908
0,6,15,50834124
0,3,15,50836356
0,5,14,50838120
0,0,19,50838444
0,0,7,50838660
0,2,13,50839632
0,0,5,50839992
0,4,9,50840028
0,0,5,50843124
0,8,18,50843772
0,4,14,50845248
0,1,3,50847336
0,0,15,50847372
0,0,3,50848308
0,3,9,50850828
0,0,4,50852160
0,2,17,50853024
0,4,15,50857308
0,2,18,50857920
0,2,7,50863716
0,4,6,50876352
0,0,16,50955300
0,14,15,50957280
0,15,17,50958000
0,8,17,50994072
0,4,17,50997744
0,0,6,51000156
0,8,12,51006132
0,7,12,51012324
0,6,15,51012648
0,0,10,51013476
0,1,15,51014340
0,13,19,51020532
0,7,11,51020856
0,3,10,51070320
0,0,16,51095592
0,0,17,51108876
0,4,13,51109560
0,15,16,51153444
0,2,19,51167160
0,5,13,51231312
0,11,16,51233436
0,4,15,51266520
0,3,17,51292332
0,16,19,51293736
0,4,5,51297336
0,7,14,51299064
0,0,16,51299928
0,2,19,51300252
0,12,14,51301296
0,3,13,51301476
0,3,8,51302736
0,0,7,51305724
0,7,15,51309648
0,1,3,51310476
0,1,11,51310836
0,8,16,51310908
0,3,8,51311124
0,5,18,51311484
0,1,9,51311772
0,0,14,51312132
0,1,3,51312240
0,5,7,51312816
0,13,15,51314472
0,6,13,51314508
0,3,12,51314760
0,10,19,51315264
0,9,19,51315912
0,1,4,51316596
0,3,17,51316632
0,0,5,51318288
0,3,12,51318576
0,1,15,51318828
0,3,6,51319044
0,17,19,51320484
0,11,19,51320628
0,2,12,51321060
0,3,19,51321492
0,3,9,51322608
0,14,18,51323004
0,12,13,51323112
0,1,12,51323364
0,7,18,51323472
0,1,5,51324048
0,0,18,51325200
0,3,15,51325344
0,3,17,51326712
0,7,9,51331500
0,10,18,51333768
0,7,9,51337692
0,4,6,51340392
0,10,16,51342372
0,4,15,51344280
0,1,2,51394968
0,8,17,51397200
0,9,11,51398208
0,3,14,51400872
0,9,19,51407280
0,3,19,51418260
0,4,11,51450768
0,5,8,51453756
0,1,2,51483384
0,6,15,51485688
0,2,17,51570000
0,5,18,51570468
0,9,11,51571584
0,3,6,51572016
0,3,13,51595740
0,11,15,51602328
0,10,13,51602688
0,7,12,51603696
0,12,18,51604776
0,5,10,51604920
0,2,5,51605388
0,3,10,51606288
0,4,16,51608268
0,1,15,51610212
0,5,10,51611292
0,0,9,51612264
0,3,8,51612516
0,7,16,51614064
0,7,16,51614172
0,6,19,51614280
0,8,16,51614604
0,10,16,51614640
0,3,13,51617088
0,5,9,51617304
0,9,19,51617340
0,16,19,51617700
0,8,9,51618276
0,4,15,51618960
0,12,15,51620940
0,13,15,51621336
0,3,14,51623388
0,1,18,51625800
0,2,10,51626808
0,11,15,51627456
0,10,18,51630876
0,8,9,51654996
0,3,11,51655536
0,5,14,51674076
0,0,6,51683472
0,10,13,51685344
0,11,14,51685380
0,6,10,51686244
0,1,8,51687180
0,9,10,51687936
0,2,15,51688188
0,13,19,51688296
0,9,18,51688332
0,5,10,51692688
0,6,8,51695316
0,7,9,51696648
0,3,5,51696936
0,6,7,51697044
0,4,5,51697584
0,1,6,51698268
0,1,12,51698736
0,9,11,51698880
0,13,18,51707052
0,8,15,51713892
0,6,17,51717492
0,13,16,51718824
0,8,16,51722604
0,9,13,51723216
0,15,19,51726060
0,8,14,51730380
0,3,16,51843024
0,10,14,51844356
0,11,15,51876864
0,1,4,51921792
0,7,10,51952212
0,4,17,51955344
0,12,17,51958008
0,3,14,51958620
0,11,19,51958656
0,7,9,51959412
0,0,7,51960348
0,5,12,51961824
0,0,4,51972480
0,4,12,51973344
0,4,9,51984432
0,6,11,52080408
0,4,14,52097904
0,0,6,52114284
0,9,15,52115976
0,6,10,52117308
0,1,11,52159572
0,5,6,52162704
0,4,19,52164468
0,8,11,52166808
0,11,15,52170660
0,0,2,52178076
0,1,11,52179480
0,14,16,52184124
0,7,17,52185132
0,6,10,52185240
0,1,17,52188840
0,10,13,52190064
0,2,13,52191504
0,5,13,52192188
0,2,12,52192368
0,1,15,52194492
0,7,16,52217856
0,4,10,52218972
0,2,13,52225560
0,3,5,52229124
0,8,17,52283808
0,16,19,52371360
0,11,17,52374636
0,1,7,52389972
0,0,19,52441992
0,13,17,52442100
0,0,19,52444116
0,3,17,52446780
0,13,18,52448508
0,12,15,52449228
0,12,13,52450848
0,12,19,52451640
0,1,8,52460496
0,3,14,52461000
0,6,19,52474608
0,4,18,52477920
0,14,17,52478316
0,11,18,52479612
0,7,8,52479792
0,4,17,52481772
0,14,19,52487028
0,7,8,52487388
0,2,11,52487748
0,5,10,52491672
0,7,13,52495020
0,0,2,52495200
0,16,17,52501536
0,4,12,52524000
0,10,12,52527168
0,0,15,52527564
0,1,3,52566192
0,5,12,52567236
0,4,17,52570044
0,8,19,52573176
0,13,18,52573824
0,5,13,52574112
0,12,13,52574256
0,4,12,52575516
0,7,17,52600932
0,6,10,52602084
0,2,10,52648704
0,2,6,52649748
0,9,16,52650144
0,12,17,52651800
0,12,18,52651944
0,6,13,52652016
0,0,3,52652088
0,5,7,52652448
0,7,12,52652628
0,1,12,52653096
0,3,9,52654572
0,9,10,52655148
0,2,15,52655256
0,13,19,52657776
0,7,17,52674876
0,4,15,52676532
0,1,19,52687908
0,8,13,52688520
0,0,16,52689168
0,8,12,52695720
0,10,12,52697736
0,7,15,52701660
0,9,17,52724880
0,8,14,52727220
0,7,13,52728660
0,1,2,52734240
0,12,15,52752168
0,4,9,52752240
0,7,17,52754040
0,3,16,52774596
0,10,16,52811460
0,9,17,52820928
0,12,13,52888644
0,3,5,52915680
0,0,10,52915752
0,3,13,52916184
0,12,16,52916292
0,6,7,52923888
0,1,7,52924788
0,11,12,52925472
0,1,11,52933464
0,8,10,52984872
0,1,7,52986384
0,10,14,52992540
0,1,8,52993872
0,5,18,52994412
0,6,16,52997112
0,13,15,53031744
0,4,5,53033616
